open_value,high_value,low_value,last_value,change_prev_close_percentage,turnover,year,month,day
0.1382111547657332,0.14807106740788356,0.14167006453608533,0.14802424378158197,0.37058823529411766,0.053900937507454276,1.0,0.8181818181818182,0.9666666666666667
0.13847681100655773,0.14228845992680972,0.14664735739493517,0.13879984882630403,0.33529411764705885,0.03331914044816422,1.0,0.8181818181818182,0.9333333333333333
0.13502327987584062,0.13695281727519104,0.13002826090013064,0.14110944695622996,0.3588235294117647,0.02486447189648478,1.0,0.8181818181818182,0.9
0.14563554760140418,0.15266642456071766,0.1415575833415348,0.135790372475189,0.3014705882352941,0.05158251856369971,1.0,0.8181818181818182,0.8666666666666667
0.1412592105815076,0.15220549208034218,0.15054201875623896,0.14935401240184198,0.3661764705882353,0.02904779124132587,1.0,0.8181818181818182,0.8333333333333334
0.1359880314872557,0.14041679470346713,0.1450163800739559,0.14159936171106224,0.35808823529411765,0.02356300256230135,1.0,0.8181818181818182,0.7333333333333333
0.13389074537548407,0.13636617593653133,0.1429354779747758,0.13651824582522654,0.35441176470588237,0.024107647264778768,1.0,0.8181818181818182,0.7
0.10777254233022493,0.12829287370450038,0.11409811172194617,0.1327808961240744,0.41911764705882354,0.03718036701261757,1.0,0.8181818181818182,0.6666666666666666
0.09795724332713496,0.11028857166801709,0.10843187154647538,0.10808919248050852,0.37058823529411766,0.03984865158986252,1.0,0.8181818181818182,0.6333333333333333
0.09572013814124558,0.106824594239741,0.09933495493722111,0.0991027561204354,0.35441176470588237,0.008808785505700781,1.0,0.8181818181818182,0.6
0.08818389004628013,0.10432438472497685,0.09860382717264438,0.09529541859716417,0.3625,0.013480900134358336,1.0,0.8181818181818182,0.5
0.09551040953006806,0.09175349889655582,0.09272668475739199,0.0888425413977969,0.3235294117647059,0.03164837017179727,1.0,0.8181818181818182,0.4666666666666667
0.09763565945666297,0.0958320529653327,0.09842104523150041,0.09487549166445053,0.3301470588235294,0.031384531009638686,1.0,0.8181818181818182,0.43333333333333335
0.1215866668530925,0.11780316786322897,0.10276563137100503,0.09886479752523059,0.27058823529411763,0.06746948173341409,1.0,0.8181818181818182,0.4
0.10258525468044333,0.12044305388719723,0.11229841260914153,0.12224073011296044,0.40147058823529413,0.03267888843772932,1.0,0.8181818181818182,0.3666666666666667
0.10887711301575775,0.10510657317652328,0.10103623300479425,0.10319004493218165,0.32426470588235295,0.06000775054571374,1.0,0.8181818181818182,0.26666666666666666
0.10427706547727267,0.11607117914909093,0.11274833738734324,0.109041026861326,0.35294117647058826,0.038865579486445,1.0,0.8181818181818182,0.2
0.12256540037191899,0.11878090342766168,0.104916834216779,0.10570960652846395,0.28308823529411764,0.04397298500657064,1.0,0.8181818181818182,0.16666666666666669
0.11302973951706496,0.12072240690560676,0.12176089310068461,0.12509623325541375,0.38088235294117645,0.01356198972539651,1.0,0.8181818181818182,0.13333333333333333
0.0978034423456049,0.11907422409699153,0.10827720990396905,0.11283436682017323,0.38529411764705884,0.024785556350473595,1.0,0.8181818181818182,0.03333333333333333
0.09450371219641784,0.09745230047210685,0.0948778876031664,0.09911675368485895,0.3625,0.015993485491403607,1.0,0.8181818181818182,0.0
0.07336306818976279,0.08835935972288222,0.0817878885873764,0.09277585700088187,0.40147058823529413,0.030439808079725027,1.0,0.7272727272727273,0.9666666666666667
0.09397239971476923,0.09021705729530449,0.0796085654429648,0.07414509875281716,0.2757352941176471,0.026040041465845223,1.0,0.7272727272727273,0.9333333333333333
0.09720222032689696,0.0935134229125345,0.0885227001110751,0.09554737475679209,0.33529411764705885,0.014794910275644809,1.0,0.7272727272727273,0.9
0.10280896519903271,0.0990446126770399,0.10405916510833313,0.09781498019344648,0.325,0.01316879096104341,1.0,0.7272727272727273,0.8
0.09762167754925155,0.10030170125988258,0.09484976730452876,0.10346999622065756,0.35808823529411765,0.012161817112367539,1.0,0.7272727272727273,0.7666666666666667
0.09844661008654843,0.09741039751934544,0.09790081970670483,0.09855685110790713,0.3448529411764706,0.03804339521505021,1.0,0.7272727272727273,0.7333333333333333
0.10188615930985323,0.10003631589239337,0.10726487915301641,0.09794095827326021,0.32794117647058824,0.00581968413269072,1.0,0.7272727272727273,0.7
0.11227471651682741,0.10850071235019687,0.10637908974593291,0.10263014235523027,0.24779411764705883,0.013725742719917956,1.0,0.7272727272727273,0.6666666666666666
0.13744214985808378,0.13742771740648685,0.13652404988540967,0.13364874511834923,0.3323529411764706,0.05933459199359593,1.0,0.7272727272727273,0.5666666666666667
0.14053215139609376,0.13672933486046324,0.13926577900257264,0.13702215814448282,0.3338235294117647,0.045750886991082484,1.0,0.7272727272727273,0.5333333333333333
0.14837600145411844,0.14456518702684606,0.14623961306469058,0.13991965398020723,0.31323529411764706,0.06217825825432621,1.0,0.7272727272727273,0.5
0.16314089568098922,0.15973405592647438,0.15605359728920298,0.1495079856105037,0.2977941176470588,0.05317658264688139,1.0,0.7272727272727273,0.4666666666666667
0.17717873072244528,0.17441405704388657,0.17374126513223542,0.16435940146414518,0.3058823529411765,0.013062765237007725,1.0,0.7272727272727273,0.43333333333333335
0.16733546790453158,0.17543369556108068,0.17748126485103244,0.17646729469072397,0.36470588235294116,0.013341426809313469,1.0,0.7272727272727273,0.3333333333333333
0.16483270647781811,0.17005614995670015,0.17056367138618977,0.16921655631920052,0.3536764705882353,0.056667330688671955,1.0,0.7272727272727273,0.3
0.1659093133485272,0.16924602620331308,0.1744020921502183,0.16554919444016747,0.3411764705882353,0.023385252967818942,1.0,0.7272727272727273,0.26666666666666666
0.1591700339760349,0.164259574824706,0.16963570153115004,0.16594112624403357,0.3602941176470588,0.025080801472860386,1.0,0.7272727272727273,0.23333333333333334
0.16874764055312452,0.1670950079615614,0.16212758179491837,0.16007614675046566,0.3220588235294118,0.016730982699357674,1.0,0.7272727272727273,0.2
0.1676989974972387,0.16857557895913056,0.1718150246755621,0.16700494114024167,0.3375,0.008103049297508644,1.0,0.7272727272727273,0.1
0.1609597181247464,0.16976282928737074,0.17167442318237391,0.1686006634845536,0.36323529411764705,0.036899314644630275,1.0,0.7272727272727273,0.06666666666666668
0.16403573775534452,0.1658658546805598,0.16741419793878176,0.16169986422362514,0.33308823529411763,0.029035161510877365,1.0,0.7272727272727273,0.03333333333333333
0.1670837935711189,0.16325390395843264,0.16470058912025598,0.1649752942987921,0.3382352941176471,0.06023472836578468,1.0,0.7272727272727273,0.0
0.18307909565022884,0.18141185015504124,0.17365690423632296,0.16633305804789966,0.2897058823529412,0.0220315025911354,1.0,0.6363636363636364,0.9999999999999999
0.18442135876176247,0.1856161130821019,0.18588923414366665,0.18385800870648517,0.34338235294117647,0.07931727324360231,1.0,0.6363636363636364,0.9
0.1648606702926414,0.17987540855378992,0.17570968603686543,0.1835640598535857,0.4022058823529412,0.07155771782957264,1.0,0.6363636363636364,0.8666666666666667
0.16767103368241543,0.16516747213453664,0.16454592747774965,0.16399546478912663,0.32794117647058824,0.029409002774464607,1.0,0.6363636363636364,0.8333333333333334
0.1573803498273234,0.164259574824706,0.1511606653262656,0.16883862207975797,0.3786764705882353,0.05011935585659935,1.0,0.6363636363636364,0.8
0.2281987108681367,0.22430650613179903,0.14784247008703222,0.15699668257723154,0.12794117647058822,0.08489265585005969,1.0,0.6363636363636364,0.7666666666666667
0.23449056920345113,0.23070369025337323,0.2385163730438813,0.22984000783863578,0.3272058823529412,0.025611231517026007,1.0,0.6363636363636364,0.6666666666666666
0.2355112484445132,0.2331061262116938,0.24286095918338635,0.23511708962640476,0.33897058823529413,0.019830875695411455,1.0,0.6363636363636364,0.6333333333333333
0.24289369555794815,0.24326060843087438,0.24262193664496712,0.2362788874735795,0.3205882352941177,0.03066180586552588,1.0,0.6363636363636364,0.6
0.2522755554312721,0.24835880101684538,0.2369275761708587,0.24371159418261223,0.31470588235294117,0.05177291979254293,1.0,0.6363636363636364,0.5666666666666667
0.2597698578040015,0.2572701623041036,0.2590020106013524,0.2531879452975181,0.3205882352941177,0.02346727658090856,1.0,0.6363636363636364,0.5333333333333333
0.25848352232211536,0.25661368271084184,0.26580712287164454,0.26064864713539837,0.34558823529411764,0.04613207031530373,1.0,0.6363636363636364,0.43333333333333335
0.2633072803791894,0.260496689666732,0.2644432883877226,0.2596968127545809,0.32941176470588235,0.018202284507960576,1.0,0.6363636363636364,0.4
0.2652647474168428,0.26317847864346167,0.2682254685544758,0.2641620358057697,0.3382352941176471,0.01833548971792237,1.0,0.6363636363636364,0.3666666666666667
0.2627619859901289,0.2635276699164737,0.27157178409234684,0.2657297630212345,0.34852941176470587,0.016831071155463267,1.0,0.6363636363636364,0.3333333333333333
0.27647823716111386,0.27283012542950535,0.2736808064901646,0.26379809913075114,0.3029411764705882,0.05751934220398889,1.0,0.6363636363636364,0.3
0.26997665021462236,0.2757353968209628,0.28068276085092014,0.27764169034588004,0.3661764705882353,0.02507789446408144,1.0,0.6363636363636364,0.2
0.25852546804435095,0.2666424560717382,0.2670022355637416,0.26956509567335285,0.3720588235294118,0.08019033899557834,1.0,0.6363636363636364,0.16666666666666669
0.2471721592259617,0.2585272508869463,0.2567523867103465,0.2593608712084099,0.37573529411764706,0.02912891450554266,1.0,0.6363636363636364,0.1
0.25192600774597684,0.24800960974383335,0.24599637248147577,0.2479948488962922,0.33455882352941174,0.03242639877138379,1.0,0.6363636363636364,0.06666666666666668
0.2532962346723342,0.24943431013772122,0.2551495296880053,0.2506823812656598,0.33455882352941174,0.0387563515412004,1.0,0.5454545454545454,0.9999999999999999
0.2497028844674989,0.2553007235243179,0.24956765040844742,0.2535238868436891,0.35147058823529415,0.02995881255023245,1.0,0.5454545454545454,0.9666666666666667
0.23232337355462063,0.24700393887756,0.24280471858611152,0.25058439831469315,0.3985294117647059,0.018459305668760095,1.0,0.5454545454545454,0.9333333333333333
0.230603598942968,0.23373467050311492,0.23044584733489826,0.23160370095603344,0.34191176470588236,0.020534074319017204,1.0,0.5454545454545454,0.9
0.23358174522168307,0.23197474648713623,0.23584494467331218,0.23184165955123825,0.33529411764705885,0.016521075873147516,1.0,0.5454545454545454,0.8666666666666667
0.2374687154821662,0.23594155934854877,0.23609802736105046,0.23424924063212993,0.3323529411764706,0.01784428042681579,1.0,0.5454545454545454,0.7666666666666667
0.2337215642958017,0.23962901919155266,0.24227043291199735,0.2378466146890439,0.35,0.019326437095122606,1.0,0.5454545454545454,0.7333333333333333
0.229792648313083,0.23106684917730558,0.2296584789730467,0.23531305552833803,0.35661764705882354,0.01637170851822344,1.0,0.5454545454545454,0.7
0.23037988842437906,0.2308713020644193,0.23476231317576568,0.23067986170406352,0.34044117647058825,0.012811674478732951,1.0,0.5454545454545454,0.6666666666666666
0.23734287831545986,0.23344134983378506,0.23414366660573904,0.2315197155694908,0.31985294117647056,0.020642347645994322,1.0,0.5454545454545454,0.6333333333333333
0.21038576082549199,0.23891666899460873,0.21957735191147698,0.23921837600257545,0.4235294117647059,0.03716925944061203,1.0,0.5454545454545454,0.5333333333333333
0.2225500202737658,0.22116378467469344,0.21779171294799138,0.21192312537618463,0.3058823529411765,0.025899097636359548,1.0,0.5454545454545454,0.5
0.2307993456467332,0.23127636394111262,0.23234396749293484,0.22442295040662952,0.3220588235294118,0.030551893341290822,1.0,0.5454545454545454,0.4666666666666667
0.20247200123040798,0.22726764812693823,0.21282848023845968,0.23136574236082952,0.4375,0.0676922043098653,1.0,0.5454545454545454,0.43333333333333335
0.1754170103885575,0.19498840684973606,0.18632509877254888,0.19963326381209656,0.4176470588235294,0.02666744143746795,1.0,0.5454545454545454,0.4
0.17741642314844608,0.1796798614409032,0.1790278812760988,0.1747735893954454,0.3301470588235294,0.020371525712748303,1.0,0.5454545454545454,0.3
0.16502845318158332,0.17588066039053585,0.16876397227338558,0.17881888551392056,0.3786764705882353,0.03150564362538947,1.0,0.5454545454545454,0.26666666666666666
0.16385397295899118,0.16504176327625242,0.17129479915076695,0.16683697036715595,0.34852941176470587,0.026836624640695902,1.0,0.5454545454545454,0.23333333333333334
0.17304008612854993,0.17319887141380574,0.1738959267747422,0.16493330160552055,0.3161764705882353,0.021422998503499862,1.0,0.5454545454545454,0.2
0.17702492974091522,0.1735620303377381,0.17946374590498104,0.1736537842415422,0.3301470588235294,0.023853628247660873,1.0,0.5454545454545454,0.16666666666666669
0.17926203492680504,0.17814341983965187,0.18050419695457132,0.17778306574656,0.3338235294117647,0.02326454050712275,1.0,0.5454545454545454,0.06666666666666668
0.18233805455740315,0.1819146855881777,0.18026517441615209,0.18066656401786085,0.3338235294117647,0.007455712842602344,1.0,0.5454545454545454,0.03333333333333333
0.16460899595922873,0.17888370533843645,0.1703105886984515,0.18349407203146662,0.3970588235294118,0.01471287260482043,1.0,0.5454545454545454,0.0
0.14906111491729712,0.16128446517864647,0.15418359742980448,0.16545121148920083,0.39044117647058824,0.030643889446035057,1.0,0.4545454545454545,0.9666666666666667
0.1685798576641826,0.1679190993658688,0.15162465025378546,0.14977393933455563,0.27279411764705885,0.019908618564804324,1.0,0.4545454545454545,0.9333333333333333
0.192279190727199,0.18846551386987764,0.18130562546574236,0.1729259108915051,0.2823529411764706,0.031224601065124095,1.0,0.4545454545454545,0.8333333333333334
0.19324394233861408,0.20024024359583237,0.19727795509188306,0.19320838174157728,0.34044117647058825,0.03162372892430568,1.0,0.4545454545454545,0.7666666666666667
0.18994421218942703,0.190602564460709,0.1904587826722719,0.19388026483391885,0.3522058823529412,0.020167365557738803,1.0,0.4545454545454545,0.7333333333333333
0.19162204107884406,0.18845154621895688,0.1928490080564651,0.19071681527414208,0.3375,0.01901184035660312,1.0,0.4545454545454545,0.6
0.1957606856727394,0.1941503477945079,0.2010741954079549,0.1923965230049971,0.33088235294117646,0.02042718551545201,1.0,0.4545454545454545,0.5666666666666667
0.18524629129905934,0.1917618794871081,0.194704947766545,0.19639982643020115,0.3735294117647059,0.03934556122441447,1.0,0.4545454545454545,0.5333333333333333
0.18871380433718787,0.18486185993239657,0.19197727879870063,0.18598563849890137,0.3426470588235294,0.015619270553610972,1.0,0.4545454545454545,0.5
0.1865326267809455,0.1895968935944352,0.19591412060796065,0.186069623885444,0.3360294117647059,0.027969544023563754,1.0,0.4545454545454545,0.4666666666666667
0.18773507081836138,0.18634243092996616,0.19369261701559237,0.18835122688652195,0.3426470588235294,0.028562315544457376,1.0,0.4545454545454545,0.3666666666666667
0.1844493225765862,0.18519708355448783,0.18749209116600785,0.18835122688652195,0.35294117647058826,0.022369714689433,1.0,0.4545454545454545,0.3333333333333333
0.17448022259196616,0.1802245998268015,0.18169930964666836,0.18483783821615063,0.37058823529411766,0.05827076441553385,1.0,0.4545454545454545,0.3
0.16361628053299038,0.17514037489175083,0.17412088916384283,0.1755994456964487,0.37573529411764706,0.025718459994693917,1.0,0.4545454545454545,0.26666666666666666
0.17102669146124905,0.16719278151800454,0.16986066392025068,0.16470934057474018,0.32132352941176473,0.033342168652323007,1.0,0.4545454545454545,0.23333333333333334
0.15875057675368076,0.17069866189904204,0.16956540078455618,0.17176411304433037,0.3786764705882353,0.026091712794965586,1.0,0.4545454545454545,0.13333333333333333
0.17232700885054753,0.16849177305360818,0.1675547994319695,0.15979619546198975,0.30220588235294116,0.03071902640371212,1.0,0.4545454545454545,0.06666666666666668
0.17162791347995698,0.1749448277788641,0.17911224217201172,0.17319186461555702,0.32941176470588235,0.02193853846423704,1.0,0.4545454545454545,0.03333333333333333
0.16427343018134533,0.18114646478755203,0.17154788183850522,0.17754510715135563,0.4139705882352941,0.08062271633978621,1.0,0.4545454545454545,0.0
0.15307392234448658,0.1528340363717633,0.15827510088157126,0.15409918674150713,0.34338235294117647,0.06081970340159506,1.0,0.36363636363636365,0.9333333333333333
0.14885138630612005,0.1546498309914237,0.1575299129676755,0.15383323301745477,0.3536764705882353,0.021000868594084624,1.0,0.36363636363636365,0.9
0.14460088645293023,0.15068301813001117,0.1524401389142751,0.1503058467826599,0.35955882352941176,0.015389279801364284,1.0,0.36363636363636365,0.8666666666666667
0.1568490373456748,0.15941279995530389,0.15456322146141144,0.1448188015285341,0.3036764705882353,0.03269246232487526,1.0,0.36363636363636365,0.8333333333333334
0.14613889626822907,0.1567030756767327,0.15610983788647825,0.15755658515418336,0.37720588235294117,0.01905587637420389,1.0,0.36363636363636365,0.8
0.14485256078634245,0.15133949772327293,0.14885480083798486,0.1462185579709132,0.34558823529411764,0.018103346497636934,1.0,0.36363636363636365,0.7
0.1420701612113926,0.1441182221973909,0.14695668067994871,0.14529471871894328,0.35,0.010893493301357962,1.0,0.36363636363636365,0.6666666666666666
0.1464045525090536,0.14931418833980503,0.1478565302363508,0.14285914250920362,0.32794117647058824,0.016785476690848414,1.0,0.36363636363636365,0.6333333333333333
0.14511821702716698,0.1552225046791631,0.15585675519873998,0.14766030710656342,0.33897058823529413,0.028321861587535697,1.0,0.36363636363636365,0.6
0.1470756840648204,0.15512473112271996,0.1574174317731254,0.14882210495373815,0.3698529411764706,0.024714528828283636,1.0,0.36363636363636365,0.5666666666666667
0.13804337187679172,0.14540324608207422,0.14474923723689948,0.13980767346481704,0.3536764705882353,0.026390279792768798,1.0,0.36363636363636365,0.4666666666666667
0.1302973951706492,0.1341453194401767,0.1409529969208272,0.13609831889251245,0.3522058823529412,0.017815482666771847,1.0,0.36363636363636365,0.43333333333333335
0.13068888857818006,0.1292147386652518,0.13288247121184416,0.13290687420388858,0.34705882352941175,0.01483276088995075,1.0,0.36363636363636365,0.4
0.13685490974678816,0.13305584266838055,0.13303713285435048,0.1313811396816953,0.325,0.022974558208321588,1.0,0.36363636363636365,0.3666666666666667
0.14883740439870818,0.14502611950722155,0.14615525216877812,0.13716213378872055,0.30661764705882355,0.01855205369885201,1.0,0.36363636363636365,0.3333333333333333
0.16386795486640304,0.160041344246725,0.1549990860902941,0.14904606598451853,0.29558823529411765,0.030063891502178187,1.0,0.36363636363636365,0.23333333333333334
0.17176773255407518,0.17127133558678143,0.16865149107883504,0.16449937710838292,0.32132352941176473,0.050618909884444854,1.0,0.36363636363636365,0.2
0.18879769578165861,0.18563008073302267,0.1816430690493931,0.1716381349645162,0.28823529411764703,0.02122614412055323,1.0,0.36363636363636365,0.16666666666666669
0.19274059367178875,0.18940134648154894,0.19533765448589024,0.1898909589731388,0.3323529411764706,0.02546603080930027,1.0,0.36363636363636365,0.13333333333333333
0.18465905118776327,0.18874486688828673,0.19071186536000972,0.19334835738581502,0.3669117647058824,0.020195856663010516,1.0,0.36363636363636365,0.1
0.1714181848687799,0.18536469536553346,0.17797337007718994,0.18521577245559273,0.3823529411764706,0.02057491988467536,1.0,0.2727272727272727,0.9666666666666667
0.17109660099830837,0.17075453250272377,0.16859525048155977,0.17194608138183964,0.33897058823529413,0.04108803771732867,1.0,0.2727272727272727,0.9333333333333333
0.15300401280742726,0.17019582646590514,0.161171491641241,0.17320586217998057,0.39191176470588235,0.0279395817600031,1.0,0.2727272727272727,0.9
0.16508438081123034,0.1619130094700676,0.1581204392390645,0.15687070449741736,0.31838235294117645,0.02030660742054621,1.0,0.2727272727272727,0.8666666666666667
0.17102669146124905,0.1688549319775401,0.17263051333605128,0.16483531865455392,0.32279411764705884,0.026109305886556907,1.0,0.2727272727272727,0.7666666666666667
0.15745025936438273,0.17138307679414488,0.16727359644559403,0.1714561666270069,0.37720588235294117,0.019626871483180583,1.0,0.2727272727272727,0.7333333333333333
0.1572265488457938,0.16224823309215886,0.1680328445088084,0.15996416623507548,0.34411764705882353,0.011373181134593704,1.0,0.2727272727272727,0.7
0.15821926427203215,0.16976282928737074,0.1667533709207989,0.1594182612225472,0.3382352941176471,0.013344333491168347,1.0,0.2727272727272727,0.6666666666666666
0.1637421176996967,0.1613682710841693,0.1629571306047266,0.16086001035819786,0.33308823529411763,0.012190093755453133,1.0,0.2727272727272727,0.6333333333333333
0.1624278184029868,0.16202475067743105,0.16423660419273656,0.163925476967008,0.34338235294117647,0.027776252785992932,1.0,0.2727272727272727,0.5333333333333333
0.17613008766655947,0.17713774897337808,0.16655652883033634,0.16379949888719336,0.3044117647058824,0.018299995572271244,1.0,0.2727272727272727,0.5
0.1472434669537619,0.1742604128837617,0.15400081548866051,0.17652328494841907,0.43308823529411766,0.045146699935714824,1.0,0.2727272727272727,0.4666666666666667
0.14792858041694057,0.16483224851244538,0.1569393866962865,0.14691843619210232,0.3397058823529412,0.04711634288388502,1.0,0.2727272727272727,0.43333333333333335
0.14692188308329035,0.1476660055311898,0.14965622934915546,0.14787027057292024,0.34852941176470587,0.01898307005818057,1.0,0.2727272727272727,0.4
0.1332755414493647,0.15138140067603434,0.1415435231922162,0.14585462129589466,0.3948529411764706,0.019512459176125752,1.0,0.2727272727272727,0.3
0.1260049495952238,0.1317149481800155,0.13177171941566002,0.1287356000055988,0.3492647058823529,0.028546720285822436,1.0,0.2727272727272727,0.26666666666666666
0.11962919981543907,0.12442383439953097,0.12984547895898624,0.12664996290645414,0.3536764705882353,0.023106296183083217,1.0,0.2727272727272727,0.23333333333333334
0.142028215489157,0.14034695644886463,0.12907217074645327,0.12308058397838773,0.28161764705882353,0.01988289291019175,1.0,0.2727272727272727,0.2
0.13766586037667272,0.1406123418163534,0.14327292155842652,0.1429711230245938,0.35,0.03188231049366367,1.0,0.2727272727272727,0.03333333333333333
0.13038128661512038,0.13611475821996244,0.12880502790939596,0.14063352976582078,0.37279411764705883,0.016130934502642896,1.0,0.2727272727272727,0.0
0.12937458928146972,0.12999692711679778,0.13437284703963526,0.13083523466916747,0.3397058823529412,0.023724589357973353,1.0,0.1818181818181818,0.9999999999999999
0.1258371667062823,0.13393580467636967,0.13485089211647416,0.13182906174325648,0.3588235294117647,0.018266579355972225,1.0,0.1818181818181818,0.9666666666666667
